City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
150,fisterra,42.9049,-9.2629,22.640000000000043,74,30,11.37,ES,1684773935
151,qarqaraly,49.4058,75.4742,11.520000000000039,37,48,2.97,KZ,1684774370
152,pindushi,62.9152,34.58,16.560000000000002,68,94,3.74,RU,1684774371
153,mutum,-19.8,-41.4383,26.870000000000005,35,67,0.89,BR,1684774371
154,mahibadhoo,3.7833,72.9667,28.950000000000045,71,14,1.43,MV,1684774371
155,tazovsky,67.4667,78.7,1.4600000000000364,98,97,5.3,RU,1684773932
156,hamilton,39.1834,-84.5333,26.460000000000036,43,75,0.89,US,1684773805
157,meadow lakes,61.6247,-149.6011,9.950000000000045,57,0,3.09,US,1684774371
158,jamestown,42.097,-79.2353,21.680000000000007,46,0,2.57,US,1684773631
159,petropavlovsk-kamchatsky,53.0452,158.6483,0.3300000000000409,93,75,1.0,RU,1684773955
160,la passe,45.5549,-0.8967,24.129999999999995,77,53,5.15,FR,1684773952
161,palu,-0.8917,119.8707,24.28000000000003,95,92,1.05,ID,1684774371
162,horta,38.5333,-28.6333,19.80000000000001,81,75,5.81,PT,1684774006
163,alaghsas,17.0187,8.0168,41.94,20,20,1.54,NE,1684773958
164,alappuzha,9.49,76.3264,28.340000000000032,76,100,0.83,IN,1684774371
165,katsuura,35.1333,140.3,16.52000000000004,89,100,7.43,JP,1684774371
166,gisborne,-38.6533,178.0042,12.770000000000039,92,100,0.75,NZ,1684774372
167,saldanha,-33.0117,17.9442,16.03000000000003,73,98,4.45,ZA,1684774016
168,hotan,37.0997,79.9269,25.430000000000007,10,31,3.01,CN,1684773928
169,castillos,-34.1667,-53.8333,21.430000000000007,70,72,3.37,UY,1684774372
170,kavieng,-2.5744,150.7967,27.400000000000034,81,100,7.43,PG,1684774372
171,wellington,-41.2866,174.7756,9.810000000000002,93,20,1.54,NZ,1684774204
172,midvagur,62.0511,-7.1939,9.460000000000036,81,75,5.14,FO,1684774372
173,sitka,57.0531,-135.33,8.939999999999998,71,75,4.12,US,1684773927
174,san luis de la loma,17.2706,-100.8939,31.57000000000005,60,49,3.45,MX,1684773953
175,gadzhiyevo,69.2551,33.3362,12.860000000000014,67,100,7.21,RU,1684773932
176,thabazimbi,-24.5917,27.4116,18.010000000000048,24,6,0.85,ZA,1684774372
177,benguela,-12.5763,13.4055,24.03000000000003,83,84,3.3,AO,1684774372
178,pemangkat,1.1667,108.9667,26.670000000000016,85,99,2.44,ID,1684774019
179,valuyki,50.2035,38.1067,15.240000000000009,76,100,3.75,RU,1684774373
180,ola,59.5833,151.2833,2.8500000000000227,88,100,0.32,RU,1684773918
181,praia da vitoria,38.7333,-27.0667,18.140000000000043,88,40,7.47,PT,1684774013
182,bandar lampung,-5.4254,105.258,23.680000000000007,92,86,1.47,ID,1684774373
183,mujiayingzi,42.1167,118.7833,13.470000000000027,33,20,3.4,CN,1684774373
184,akrehamn,59.2667,5.1833,10.680000000000007,93,100,5.66,NO,1684774018
185,dowlatabad,32.7998,51.6955,24.82000000000005,18,40,8.23,IR,1684774373
186,pizarro,4.9533,-77.366,25.480000000000018,88,100,1.08,CO,1684774012
187,port mathurin,-19.6833,63.4167,24.960000000000036,70,20,2.66,MU,1684773912
188,katsuren-haebaru,26.3369,127.8719,25.220000000000027,100,59,8.45,JP,1684774373
189,san antonio de pale,-1.4014,5.6325,26.340000000000032,76,87,4.49,GQ,1684774373
190,klyuchi,52.2667,79.1667,16.970000000000027,37,42,2.52,RU,1684773964
191,nyurba,63.2842,118.3319,0.5,59,100,1.55,RU,1684774378
192,pacasmayo,-7.4006,-79.5714,25.27000000000004,69,19,4.68,PE,1684774379
193,salinas,36.6777,-121.6555,14.120000000000005,80,100,2.57,US,1684774379
194,salavan,15.7167,106.4167,23.08000000000004,97,100,1.75,LA,1684774379
195,borogontsy,62.6683,131.1683,-2.0499999999999545,82,90,2.23,RU,1684774379
196,kinango,-4.1372,39.3153,22.970000000000027,90,26,2.12,KE,1684774379
197,kudahuvadhoo,2.6708,72.8944,28.710000000000036,73,6,1.77,MV,1684774379
198,codrington,-38.2667,141.9667,11.760000000000048,74,100,3.62,AU,1684773967
199,wau,7.7029,27.9953,33.420000000000016,29,25,1.78,SS,1684774379
200,dvurechensk,56.5982,61.0953,16.939999999999998,41,52,1.83,RU,1684774379
201,mossel bay,-34.1831,22.146,14.960000000000036,72,100,5.78,ZA,1684773952
202,anna regina,7.2644,-58.5077,26.620000000000005,87,100,3.19,GY,1684774379
203,muisne,0.6,-80.0333,28.230000000000018,73,56,3.78,EC,1684774380
204,wenchang,30.904,118.4887,13.010000000000048,92,75,2.43,CN,1684774380
205,fort st. john,56.2499,-120.8529,10.939999999999998,93,100,5.66,CA,1684774380
206,penzance,50.1186,-5.5371,17.090000000000032,72,0,11.83,GB,1684773921
207,ulladulla,-35.35,150.4667,8.490000000000009,74,42,2.05,AU,1684774380
208,tongouson,5.0214,120.1328,28.79000000000002,77,15,4.21,PH,1684774380
209,cill airne,52.05,-9.5167,15.03000000000003,67,75,4.63,IE,1684774380
210,sao felix do xingu,-6.6447,-51.995,32.31,52,26,2.53,BR,1684773974
211,takedamachi,32.9667,131.4,15.980000000000018,97,99,1.02,JP,1684774380
212,basco,20.4487,121.9702,28.890000000000043,83,8,8.77,PH,1684774380
213,tofol,5.3248,163.0078,26.53000000000003,82,100,0.76,FM,1684773964
214,atafu village,-8.5421,-172.5159,28.450000000000045,76,83,4.93,TK,1684773901
215,tchintabaraden,15.8969,5.7985,39.33000000000004,18,100,3.02,NE,1684774381
216,bel ombre,-4.6167,55.4167,27.910000000000025,74,20,2.06,SC,1684774009
217,puerto armuelles,8.2833,-82.8667,28.99000000000001,77,100,0.88,PA,1684774020
218,waingapu,-9.6567,120.2641,23.29000000000002,86,9,3.83,ID,1684773990
219,ancud,-41.8697,-73.8203,9.75,82,97,5.11,CL,1684773924
220,amos,48.5669,-78.1162,12.25,24,9,1.41,CA,1684774381
221,cooper's town,26.8667,-77.5167,25.660000000000025,73,3,4.93,BS,1684774024
222,campos altos,-19.6961,-46.1714,22.07000000000005,47,100,2.57,BR,1684774381
223,cabedelo,-6.9811,-34.8339,30.370000000000005,70,40,6.22,BR,1684774021
224,namibe,-15.1961,12.1522,21.620000000000005,77,0,4.65,AO,1684774001
225,igarka,67.4667,86.5833,2.2900000000000205,99,100,4.26,RU,1684773930
226,zaozersk,69.4005,32.4476,11.510000000000048,70,89,5.91,RU,1684774381
227,blagoveshchensk,50.2667,127.5333,10.340000000000032,71,20,0.0,RU,1684774381
228,afaahiti,-17.75,-149.2833,24.930000000000007,80,5,7.1,PF,1684773947
229,onega,63.9061,38.1404,17.879999999999995,45,87,3.55,RU,1684773953
230,sakata,38.9167,139.855,13.840000000000032,76,100,2.74,JP,1684774381
